Track ID,Frame Number,Timestamp (s),Center X (px),Center Y (px)
308,752,30.08,263.8,183.0
326,752,30.08,188.3,193.5
11,753,30.12,567.6,55.0
56,753,30.12,734.2,195.5
225,753,30.12,462.9,49.5
270,753,30.12,261.2,79.1
286,753,30.12,168.6,122.8
292,753,30.12,333.4,152.1
308,753,30.12,264.1,183.0
326,753,30.12,187.5,194.8
11,754,30.16,567.6,54.8
56,754,30.16,734.2,194.9
225,754,30.16,462.3,49.4
270,754,30.16,261.2,79.0
286,754,30.16,168.2,122.2
292,754,30.16,333.4,152.1
308,754,30.16,265.9,182.7
326,754,30.16,189.0,194.6
11,755,30.2,567.5,54.6
56,755,30.2,734.2,194.7
225,755,30.2,462.5,49.4
270,755,30.2,261.3,78.9
286,755,30.2,167.9,121.3
292,755,30.2,333.4,152.1
11,756,30.24,567.5,55.0
56,756,30.24,734.2,195.0
225,756,30.24,462.4,49.5
270,756,30.24,261.3,79.1
286,756,30.24,168.0,120.8
292,756,30.24,333.5,152.0
308,756,30.24,266.7,183.0
11,757,30.28,567.5,55.4
56,757,30.28,734.6,193.6
225,757,30.28,462.0,49.6
270,757,30.28,261.3,79.2
286,757,30.28,167.9,120.6
292,757,30.28,333.5,151.9
308,757,30.28,257.8,198.7
11,758,30.32,567.6,55.5
56,758,30.32,735.6,192.7
225,758,30.32,461.5,49.6
270,758,30.32,261.2,79.1
286,758,30.32,168.1,121.0
292,758,30.32,333.4,151.7
308,758,30.32,255.2,203.9
11,759,30.36,567.4,55.6
56,759,30.36,736.2,191.8
225,759,30.36,461.5,49.0
270,759,30.36,261.2,79.0
286,759,30.36,167.9,120.9
292,759,30.36,333.1,150.9
308,759,30.36,254.2,205.9
11,760,30.4,567.5,55.8
56,760,30.4,736.6,191.4
225,760,30.4,462.9,48.9
270,760,30.4,261.1,78.7
286,760,30.4,167.8,121.2
292,760,30.4,333.0,150.3
308,760,30.4,253.8,206.1
11,761,30.44,567.4,55.8
56,761,30.44,736.9,191.5
225,761,30.44,462.3,48.9
270,761,30.44,261.1,78.6
286,761,30.44,167.9,121.3
292,761,30.44,332.9,150.1
308,761,30.44,253.2,205.6
11,762,30.48,567.6,55.4
56,762,30.48,736.7,192.1
225,762,30.48,461.9,49.1
270,762,30.48,261.1,78.7
286,762,30.48,167.8,122.0
292,762,30.48,332.8,149.9
308,762,30.48,252.3,205.7
11,763,30.52,567.4,55.3
56,763,30.52,736.7,194.9
225,763,30.52,461.5,49.5
270,763,30.52,261.2,78.9
286,763,30.52,167.8,122.1
292,763,30.52,332.7,150.1
308,763,30.52,251.9,205.4
11,764,30.56,567.4,55.3
56,764,30.56,736.5,194.7
225,764,30.56,461.6,49.4
270,764,30.56,261.2,78.8
286,764,30.56,168.0,122.4
292,764,30.56,332.7,150.5
308,764,30.56,252.5,205.5
11,765,30.6,567.4,55.3
56,765,30.6,736.4,193.6
225,765,30.6,461.8,49.2
270,765,30.6,261.2,78.8
286,765,30.6,168.3,122.4
292,765,30.6,332.7,150.4
308,765,30.6,252.6,205.7
11,766,30.64,567.5,55.2
56,766,30.64,736.3,193.2
225,766,30.64,461.7,49.2
270,766,30.64,261.1,78.7
286,766,30.64,168.4,122.3
292,766,30.64,332.6,150.7
308,766,30.64,253.2,205.9
11,767,30.68,567.3,55.2
56,767,30.68,736.1,193.1
225,767,30.68,461.7,48.9
270,767,30.68,261.1,78.3
286,767,30.68,168.3,122.6
292,767,30.68,332.6,150.7
308,767,30.68,252.5,205.9
11,768,30.72,567.1,55.2
56,768,30.72,735.9,193.2
225,768,30.72,461.7,49.2
270,768,30.72,261.1,78.1
286,768,30.72,168.6,122.2
292,768,30.72,332.6,150.9
308,768,30.72,252.7,206.1
11,769,30.76,567.3,55.3
56,769,30.76,735.8,193.3
225,769,30.76,461.6,49.6
270,769,30.76,261.1,78.1
286,769,30.76,169.1,122.4
292,769,30.76,332.6,150.7
308,769,30.76,253.1,205.7
358,769,30.76,187.6,195.8
11,770,30.8,567.3,55.3
56,770,30.8,735.9,193.6
225,770,30.8,461.6,49.6
270,770,30.8,261.1,78.1
286,770,30.8,169.2,122.5
292,770,30.8,332.6,150.5
308,770,30.8,253.0,205.6
358,770,30.8,186.2,197.6
11,771,30.84,567.3,55.3
56,771,30.84,736.0,194.0
225,771,30.84,461.5,49.5
270,771,30.84,261.1,78.1
286,771,30.84,169.4,122.5
292,771,30.84,332.6,150.6
308,771,30.84,252.6,205.8
358,771,30.84,186.4,199.9
11,772,30.88,567.3,55.4
56,772,30.88,735.9,194.2
225,772,30.88,461.6,49.5
270,772,30.88,261.0,78.2
286,772,30.88,169.6,122.3
292,772,30.88,332.7,151.0
308,772,30.88,252.1,206.3
358,772,30.88,186.7,200.2
11,773,30.92,567.2,55.4
56,773,30.92,736.0,194.4
225,773,30.92,461.5,49.4
270,773,30.92,261.0,78.1
286,773,30.92,169.7,122.2
292,773,30.92,332.8,151.3
308,773,30.92,252.6,206.1
358,773,30.92,186.7,199.8
11,774,30.96,567.2,55.4
56,774,30.96,735.9,194.5
225,774,30.96,461.4,49.3
270,774,30.96,261.1,78.1
286,774,30.96,169.5,122.1
292,774,30.96,332.9,151.5
308,774,30.96,252.7,206.0
358,774,30.96,186.8,199.4
11,775,31.0,567.2,55.3
56,775,31.0,735.9,194.3
225,775,31.0,461.4,49.3
270,775,31.0,260.9,78.1
286,775,31.0,169.5,122.2
292,775,31.0,332.9,151.7
308,775,31.0,252.7,206.0
358,775,31.0,186.6,199.1
11,776,31.04,567.4,55.2
56,776,31.04,735.8,194.3
225,776,31.04,461.4,49.4
270,776,31.04,261.1,78.3
286,776,31.04,169.3,122.0
292,776,31.04,333.0,151.6
308,776,31.04,252.5,206.0
358,776,31.04,187.0,199.3
11,777,31.08,567.5,55.3
56,777,31.08,735.8,194.3
225,777,31.08,461.3,49.4
270,777,31.08,261.0,78.4
286,777,31.08,169.4,122.1
292,777,31.08,332.8,151.4
308,777,31.08,252.8,205.9
358,777,31.08,187.8,200.7
11,778,31.12,567.5,55.3
56,778,31.12,735.8,194.3
225,778,31.12,461.4,49.4
270,778,31.12,261.0,78.6
286,778,31.12,169.4,122.0
292,778,31.12,332.9,151.7
308,778,31.12,253.3,205.6
358,778,31.12,187.9,200.2
11,779,31.16,567.6,55.3
56,779,31.16,735.8,194.3
225,779,31.16,461.7,49.7
270,779,31.16,261.1,78.7
286,779,31.16,169.4,121.9
292,779,31.16,332.8,151.9
308,779,31.16,253.3,205.7
358,779,31.16,188.0,200.0
11,780,31.2,567.5,55.3
56,780,31.2,735.8,194.2
225,780,31.2,461.6,49.5
270,780,31.2,261.0,78.7
286,780,31.2,169.5,121.9
292,780,31.2,332.8,151.2
308,780,31.2,253.1,205.4
358,780,31.2,187.8,199.5
11,781,31.24,567.5,54.6
56,781,31.24,735.8,193.6
225,781,31.24,464.2,49.2
270,781,31.24,262.6,78.7
286,781,31.24,168.3,121.2
292,781,31.24,332.4,150.0
308,781,31.24,253.3,205.1
358,781,31.24,187.9,207.6
11,782,31.28,567.5,54.3
56,782,31.28,735.8,193.4
225,782,31.28,465.3,49.2
270,782,31.28,263.2,78.7
286,782,31.28,167.9,120.9
292,782,31.28,332.2,149.0
308,782,31.28,253.5,204.9
11,783,31.32,567.5,54.0
56,783,31.32,735.8,193.3
225,783,31.32,463.4,49.3
270,783,31.32,262.6,78.8
286,783,31.32,167.7,120.8
292,783,31.32,332.3,148.5
308,783,31.32,253.4,204.5
11,784,31.36,567.5,53.9
56,784,31.36,735.8,193.3
225,784,31.36,463.4,49.3
270,784,31.36,262.4,78.8
286,784,31.36,167.6,120.8
292,784,31.36,332.1,148.2
308,784,31.36,253.5,204.5
11,785,31.4,567.5,53.8
56,785,31.4,735.8,193.3
225,785,31.4,463.9,49.6
270,785,31.4,262.1,78.8
286,785,31.4,167.6,120.8
292,785,31.4,332.1,148.3
308,785,31.4,253.6,204.6
11,786,31.44,567.5,53.9
56,786,31.44,735.9,193.3
225,786,31.44,463.3,49.9
270,786,31.44,262.2,78.8
286,786,31.44,167.6,120.8
292,786,31.44,332.1,148.3
308,786,31.44,253.5,204.7
11,787,31.48,567.5,53.9
56,787,31.48,735.9,193.3
225,787,31.48,462.9,49.9
270,787,31.48,262.2,78.9
286,787,31.48,167.6,120.8
292,787,31.48,332.1,148.3
308,787,31.48,253.3,204.5
11,788,31.52,567.5,53.9
56,788,31.52,735.9,193.3
225,788,31.52,462.9,50.1
270,788,31.52,262.1,78.9
286,788,31.52,167.6,120.8
292,788,31.52,332.1,148.2
308,788,31.52,253.2,204.4
11,789,31.56,567.5,53.9
56,789,31.56,735.9,193.3
225,789,31.56,462.9,50.1
270,789,31.56,262.3,78.9
286,789,31.56,167.6,120.8
292,789,31.56,332.1,148.2
308,789,31.56,253.2,204.2
11,790,31.6,567.4,54.0
56,790,31.6,736.0,193.4
225,790,31.6,462.7,49.9
270,790,31.6,262.2,78.8
286,790,31.6,167.6,120.8
292,790,31.6,332.0,148.0
308,790,31.6,253.6,203.6
11,791,31.64,567.4,53.9
56,791,31.64,735.9,193.3
225,791,31.64,462.8,49.7
270,791,31.64,262.0,78.7
286,791,31.64,167.5,120.6
292,791,31.64,332.1,147.9
308,791,31.64,253.7,203.4
11,792,31.68,567.4,53.9
56,792,31.68,735.9,193.3
225,792,31.68,462.5,49.3
270,792,31.68,261.9,78.7
286,792,31.68,167.5,120.6
292,792,31.68,332.0,147.8
308,792,31.68,254.9,203.3
11,793,31.72,567.4,54.0
56,793,31.72,736.0,193.3
225,793,31.72,462.7,49.5
270,793,31.72,262.0,78.7
286,793,31.72,167.5,120.5
292,793,31.72,332.0,147.8
308,793,31.72,255.3,203.3
11,794,31.76,567.4,54.0
56,794,31.76,736.0,193.4
225,794,31.76,462.7,48.9
270,794,31.76,262.0,78.8
286,794,31.76,167.5,120.5
292,794,31.76,332.1,147.8
308,794,31.76,255.5,203.4
11,795,31.8,567.4,54.0
56,795,31.8,736.0,193.4
225,795,31.8,463.3,48.7
270,795,31.8,261.9,78.9
286,795,31.8,167.5,120.5
292,795,31.8,332.2,147.9
308,795,31.8,255.6,202.9
11,796,31.84,567.4,53.8
56,796,31.84,736.0,193.4
225,796,31.84,463.9,48.7
270,796,31.84,262.0,78.9
286,796,31.84,167.6,120.5
292,796,31.84,332.2,147.9
308,796,31.84,254.4,204.0
11,797,31.88,567.4,53.9
56,797,31.88,736.0,193.4
225,797,31.88,463.4,49.0
270,797,31.88,261.9,78.9
286,797,31.88,167.7,120.6
292,797,31.88,332.2,147.9
308,797,31.88,253.9,204.5
11,798,31.92,567.4,53.9
56,798,31.92,736.0,193.4
225,798,31.92,463.5,49.1
270,798,31.92,261.8,78.8
286,798,31.92,167.7,120.6
292,798,31.92,332.2,147.8
308,798,31.92,253.6,204.7
11,799,31.96,567.4,53.8
56,799,31.96,736.0,193.5
225,799,31.96,463.5,49.1
270,799,31.96,261.9,78.8
286,799,31.96,167.7,120.6
292,799,31.96,332.1,147.8
308,799,31.96,253.0,205.2
11,800,32.0,567.4,53.8
56,800,32.0,735.9,193.4
225,800,32.0,463.1,49.1
270,800,32.0,262.3,78.8
286,800,32.0,167.7,120.5
292,800,32.0,332.1,147.7
308,800,32.0,252.6,205.3
11,801,32.04,567.4,53.8
56,801,32.04,735.9,193.3
225,801,32.04,462.9,49.2
270,801,32.04,262.5,78.9
286,801,32.04,167.7,120.5
292,801,32.04,332.1,147.7
308,801,32.04,252.1,205.3
11,802,32.08,567.4,53.8
56,802,32.08,735.8,193.3
225,802,32.08,462.9,49.2
270,802,32.08,262.4,78.9
286,802,32.08,167.7,120.6
292,802,32.08,332.1,147.7
308,802,32.08,252.0,205.4
11,803,32.12,567.4,53.8
56,803,32.12,735.8,193.3
225,803,32.12,463.5,49.4
270,803,32.12,262.4,78.8
286,803,32.12,167.6,120.6
292,803,32.12,332.1,147.6
308,803,32.12,252.1,204.8
11,804,32.16,567.3,53.7
56,804,32.16,735.8,193.3
225,804,32.16,463.3,49.3
270,804,32.16,262.2,78.8
286,804,32.16,167.6,120.5
292,804,32.16,332.1,147.6
308,804,32.16,254.0,204.2
11,805,32.2,567.3,53.7
56,805,32.2,735.7,193.3
225,805,32.2,463.0,49.2
270,805,32.2,262.1,78.7
286,805,32.2,167.6,120.5
292,805,32.2,332.1,147.6
308,805,32.2,253.5,203.5
11,806,32.24,567.4,53.6
56,806,32.24,735.7,193.3
225,806,32.24,463.5,49.1
270,806,32.24,262.3,78.6
286,806,32.24,167.7,120.5
292,806,32.24,332.1,147.6
308,806,32.24,253.8,202.8
11,807,32.28,567.4,53.6
56,807,32.28,735.7,193.3
225,807,32.28,463.8,48.9
270,807,32.28,262.4,78.5
286,807,32.28,167.4,120.5
292,807,32.28,332.1,147.6
11,808,32.32,567.4,53.7
56,808,32.32,735.7,193.3
225,808,32.32,463.5,48.7
270,808,32.32,262.4,78.5
286,808,32.32,167.4,120.5
292,808,32.32,332.0,147.7
308,808,32.32,263.0,187.0
364,808,32.32,196.3,199.2
11,809,32.36,567.4,53.8
56,809,32.36,735.7,193.2
225,809,32.36,463.4,48.6
270,809,32.36,262.3,78.6
286,809,32.36,167.4,120.5
292,809,32.36,331.9,147.7
308,809,32.36,265.2,183.2
364,809,32.36,196.3,199.7
11,810,32.4,567.5,53.9
56,810,32.4,735.7,193.2
225,810,32.4,462.8,48.9
270,810,32.4,262.3,78.6
286,810,32.4,167.5,120.5
292,810,32.4,331.8,147.8
308,810,32.4,265.5,182.3
364,810,32.4,190.5,199.9
11,811,32.44,567.7,53.9
56,811,32.44,735.8,191.9
225,811,32.44,462.6,49.1
270,811,32.44,262.3,78.8
286,811,32.44,167.3,120.6
292,811,32.44,331.8,147.8
308,811,32.44,265.8,181.8
364,811,32.44,191.9,200.6
365,811,32.44,602.4,710.5
11,812,32.48,567.8,53.9
56,812,32.48,735.6,189.9
225,812,32.48,462.6,49.2
270,812,32.48,262.4,78.6
286,812,32.48,167.3,120.6
292,812,32.48,331.7,147.7
308,812,32.48,266.3,181.7
364,812,32.48,194.0,210.7
11,813,32.52,567.6,53.9
56,813,32.52,735.9,189.2
225,813,32.52,462.6,49.1
270,813,32.52,262.2,78.5
286,813,32.52,167.3,120.4
292,813,32.52,331.6,147.5
308,813,32.52,266.2,181.7
364,813,32.52,194.3,214.4
11,814,32.56,567.6,53.9
56,814,32.56,735.9,189.6
225,814,32.56,462.7,49.0
270,814,32.56,261.6,78.5
286,814,32.56,167.3,120.5
292,814,32.56,331.6,147.6
308,814,32.56,266.3,181.7
364,814,32.56,194.8,214.6
11,815,32.6,567.5,54.0
56,815,32.6,735.8,190.8
225,815,32.6,463.0,49.0
270,815,32.6,261.4,78.4
286,815,32.6,167.2,120.6
292,815,32.6,331.6,147.6
308,815,32.6,265.6,182.0
364,815,32.6,191.1,205.9
11,816,32.64,567.6,53.8
56,816,32.64,736.0,191.2
225,816,32.64,463.2,48.8
270,816,32.64,261.5,78.5
286,816,32.64,167.7,120.6
292,816,32.64,331.7,147.6
308,816,32.64,263.4,185.7
364,816,32.64,189.6,201.8
11,817,32.68,567.6,53.8
56,817,32.68,736.3,191.3
225,817,32.68,463.2,49.0
270,817,32.68,261.7,78.6
286,817,32.68,167.9,120.6
292,817,32.68,331.6,147.6
308,817,32.68,261.9,187.6
364,817,32.68,193.5,200.6
11,818,32.72,567.6,53.8
56,818,32.72,736.3,191.6
225,818,32.72,463.1,49.0
270,818,32.72,261.9,78.5
286,818,32.72,167.9,120.6
292,818,32.72,331.6,147.6
308,818,32.72,261.7,187.8
364,818,32.72,190.9,200.0
11,819,32.76,567.5,53.8
56,819,32.76,736.3,192.1
225,819,32.76,463.1,49.0
270,819,32.76,262.1,78.5
286,819,32.76,167.4,120.8
292,819,32.76,331.6,147.7
308,819,32.76,263.7,184.4
364,819,32.76,191.2,199.7
11,820,32.8,567.5,53.9
56,820,32.8,736.2,192.6
225,820,32.8,463.1,48.9
270,820,32.8,262.2,78.6
286,820,32.8,167.3,120.9
292,820,32.8,331.6,147.7
308,820,32.8,261.3,188.2
364,820,32.8,191.5,199.6
11,821,32.84,567.5,54.0
56,821,32.84,736.1,194.0
225,821,32.84,463.3,48.9
270,821,32.84,262.6,78.5
286,821,32.84,167.2,120.8
292,821,32.84,331.6,147.7
308,821,32.84,260.1,189.7
364,821,32.84,194.1,199.5
11,822,32.88,567.4,54.0
56,822,32.88,735.8,194.2
225,822,32.88,463.1,48.9
270,822,32.88,262.1,78.5
286,822,32.88,167.1,120.9
292,822,32.88,331.7,147.9
308,822,32.88,260.5,188.7
364,822,32.88,195.1,199.4
11,823,32.92,567.3,54.0
56,823,32.92,735.7,194.7
225,823,32.92,463.3,49.1
270,823,32.92,262.0,78.5
286,823,32.92,167.6,121.4
292,823,32.92,331.8,148.2
308,823,32.92,263.1,185.3
364,823,32.92,195.3,199.6
11,824,32.96,567.2,54.1
56,824,32.96,735.6,194.5
225,824,32.96,463.3,49.2
270,824,32.96,262.1,78.6
286,824,32.96,167.6,121.4
292,824,32.96,332.0,147.7
308,824,32.96,264.8,183.3
364,824,32.96,195.6,199.6
11,825,33.0,567.1,54.1
56,825,33.0,735.6,193.8
225,825,33.0,463.1,49.3
270,825,33.0,262.0,78.6
286,825,33.0,167.7,121.5
292,825,33.0,331.8,148.0
308,825,33.0,265.3,182.6
364,825,33.0,196.0,199.3
11,826,33.04,567.1,54.1
56,826,33.04,735.6,193.3
225,826,33.04,463.0,49.1
270,826,33.04,262.0,78.7
286,826,33.04,167.8,121.4
292,826,33.04,331.7,148.0
308,826,33.04,265.4,182.6
